Date,0
2020-09-18,218.0
2020-09-19,-575.0
2020-09-20,-1312.0
2020-09-21,444.0
2020-09-22,1747.0
2020-09-23,369.0
2020-09-24,-853.0
2020-09-25,343.0
2020-09-26,-585.0
2020-09-27,-1583.0
2020-09-28,229.0
2020-09-29,2018.0
2020-09-30,347.0
2020-10-01,2446.0
2020-10-02,-3289.0
2020-10-03,-874.0
2020-10-04,-729.0
2020-10-05,3045.0
2020-10-06,-1181.0
2020-10-07,32.0
2020-10-08,476.0
2020-10-09,-172.0
2020-10-10,-1311.0
2020-10-11,-747.0
2020-10-12,-80.0
2020-10-13,1336.0
2020-10-14,796.0
2020-10-15,-4.0
2020-10-16,7.0
2020-10-17,-503.0
2020-10-18,-1829.0
2020-10-19,850.0
2020-10-20,1938.0
2020-10-21,213.0
2020-10-22,-968.0
2020-10-23,1211.0
2020-10-24,-1236.0
2020-10-25,-1606.0
2020-10-26,1356.0
2020-10-27,1862.0
2020-10-28,-293.0
2020-10-29,16.0
2020-10-30,486.0
2020-10-31,-1071.0
2020-11-01,-1476.0
2020-11-02,959.0
2020-11-03,3470.0
2020-11-04,509.0
2020-11-05,-1398.0
2020-11-06,465.0
2020-11-07,-1371.0
2020-11-08,-1673.0
2020-11-09,1163.0
2020-11-10,2590.0
2020-11-11,711.0
2020-11-12,-762.0
2020-11-13,28.0
2020-11-14,-695.0
2020-11-15,-2508.0
2020-11-16,1155.0
2020-11-17,3293.0
2020-11-18,371.0
2020-11-19,-286.0
2020-11-20,586.0
2020-11-21,-2595.0
2020-11-22,-1612.0
2020-11-23,815.0
2020-11-24,4236.0
2020-11-25,-411.0
2020-11-26,-1179.0
2020-11-27,514.0
2020-11-28,-2060.0
2020-11-29,-2100.0
2020-11-30,1406.0
2020-12-01,3880.0
2020-12-02,4.0
2020-12-03,29.0
2020-12-04,-240.0
2020-12-05,-1844.0
2020-12-06,-2712.0
2020-12-07,608.0
2020-12-08,3672.0
2020-12-09,705.0
2020-12-10,-359.0
2020-12-11,655.0
2020-12-12,-2266.0
2020-12-13,-2873.0
2020-12-14,866.0
2020-12-15,4455.0
2020-12-16,755.0
2020-12-17,-892.0
2020-12-18,-227.0
2020-12-19,-1645.0
2020-12-20,-3137.0
2020-12-21,901.0
2020-12-22,4836.0
2020-12-23,-3.0
2020-12-24,-1703.0
2020-12-25,-3261.0
2020-12-26,-1501.0
2020-12-27,321.0
2020-12-28,1363.0
2020-12-29,5621.0
2020-12-30,930.0
2020-12-31,-2020.0
2021-01-01,-3681.0
2021-01-02,-1518.0
2021-01-03,-815.0
2021-01-04,1776.0
2021-01-05,5921.0
2021-01-06,-357.0
2021-01-07,76.0
2021-01-08,448.0
2021-01-09,-2164.0
2021-01-10,-4406.0
2021-01-11,626.0
2021-01-12,7358.0
2021-01-13,-203.0
2021-01-14,-1129.0
2021-01-15,35.0
2021-01-16,-1728.0
2021-01-17,-4791.0
2021-01-18,528.0
2021-01-19,6179.0
2021-01-20,2315.0
2021-01-21,-869.0
2021-01-22,-1190.0
2021-01-23,-1465.0
2021-01-24,-5493.0
